,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
427,Tristan Thompson,C,25,CLE,78,2336,0.0,0.0,0.0,15.0,85.0,78,3.4,5.6,0.6,0.0,0.0,0.0,3.4,5.6,0.604,0.6,1.4,2.7,0.498,3.7,5.5,9.2,1.0,0.5,1.1,0.8,2.3,8.1,15.3,0.594,0.006999999999999999,0.48700000000000004,13.9,19.6,16.9,0.8,2.9,10.8,11.3,5.0,2.3,7.3,0.149,0.0,-0.7,-0.7,0.7
428,Marcus Thornton,SG,29,WAS,33,575,18.0,80.0,2.0,0.0,0.0,1,2.5,6.4,0.4,0.8,2.4,0.35,1.7,3.9,0.431,0.467,0.7,0.8,0.852,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5,6.6,10.4,0.494,0.381,0.129,4.3,10.5,7.5,1.6,0.4,10.1,18.7,0.1,0.4,0.5,0.042,-1.7,-0.7,-2.4,-0.1
429,Mike Tobey,C,22,CHO,2,25,0.0,0.0,0.0,0.0,100.0,0,0.5,2.0,0.25,0.0,0.0,0.0,0.5,2.0,0.25,0.25,0.0,0.0,0.0,1.0,0.5,1.5,0.5,0.0,0.0,0.5,1.0,1.0,-0.1,0.25,0.0,0.0,8.7,4.4,6.6,0.0,0.0,20.0,9.0,0.0,0.0,0.0,-0.07,-6.9,-2.7,-9.5,0.0
430,Anthony Tolliver,PF,31,SAC,65,1477,0.0,0.0,5.0,95.0,1.0,9,2.4,5.4,0.442,1.4,3.5,0.391,1.0,1.9,0.537,0.57,0.9,1.3,0.7440000000000001,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1,11.1,0.595,0.655,0.23399999999999999,4.0,14.4,9.3,1.2,1.2,12.6,13.6,1.5,0.8,2.3,0.075,-0.1,-0.8,-1.0,0.4
431,Axel Toupane,SF,24,TOT,4,47,0.0,0.0,100.0,0.0,0.0,0,1.3,2.3,0.556,0.3,1.0,0.25,1.0,1.3,0.8,0.611,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,1.5,2.8,6.2,0.611,0.444,0.0,0.0,2.3,1.1,1.0,1.7,0.0,8.5,0.0,0.0,0.1,0.061,-5.5,-0.7,-6.2,-0.1
432,Karl-Anthony Towns,C,21,MIN,82,3030,0.0,0.0,0.0,0.0,100.0,82,9.8,18.0,0.542,1.2,3.4,0.36700000000000005,8.5,14.7,0.5820000000000001,0.5760000000000001,4.3,5.2,0.8320000000000001,3.6,8.7,12.3,2.7,0.7,1.3,2.6,2.9,25.1,25.9,0.618,0.18600000000000003,0.289,11.2,27.8,19.4,0.9,2.9,11.3,27.5,9.9,2.8,12.7,0.201,5.5,-0.7,4.7,5.2
433,PJ Tucker,SF,31,TOT,81,2236,0.0,1.0,83.0,16.0,0.0,21,2.5,6.0,0.413,0.9,2.4,0.35700000000000004,1.6,3.5,0.451,0.485,0.9,1.1,0.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7,10.5,0.516,0.40700000000000003,0.193,5.6,17.7,11.6,2.5,0.7,11.2,11.2,1.4,2.2,3.6,0.078,-1.5,1.2,-0.3,1.0
434,Evan Turner,SF,28,POR,65,1658,0.0,7.0,91.0,2.0,0.0,12,3.6,8.5,0.426,0.5,1.8,0.263,3.1,6.7,0.47,0.45399999999999996,1.3,1.6,0.825,0.6,3.2,3.8,3.2,0.8,0.4,1.5,1.9,9.0,11.4,0.491,0.214,0.187,2.4,14.2,8.3,1.6,1.2,14.3,18.5,0.0,1.2,1.2,0.035,-2.3,-0.1,-2.5,-0.2
435,Myles Turner,C,20,IND,81,2541,0.0,0.0,0.0,1.0,99.0,81,5.5,10.7,0.511,0.5,1.4,0.348,5.0,9.3,0.536,0.534,3.0,3.7,0.809,1.7,5.6,7.3,1.3,0.9,2.1,1.3,3.2,14.5,18.5,0.585,0.132,0.349,6.2,19.6,13.0,1.5,5.9,9.5,19.5,4.3,3.7,8.0,0.151,-0.1,1.1,1.1,2.0
436,Beno Udrih,PG,34,DET,39,560,99.0,1.0,0.0,0.0,0.0,0,2.4,5.1,0.467,0.3,0.8,0.344,2.1,4.2,0.491,0.495,0.8,0.9,0.941,0.2,1.3,1.5,3.4,0.3,0.0,0.9,0.7,5.8,16.2,0.535,0.162,0.17300000000000001,1.1,10.3,5.6,1.2,0.0,14.5,19.6,0.8,0.5,1.3,0.113,0.6,-0.2,0.3,0.3
437,Tyler Ulis,PG,21,PHO,61,1123,100.0,0.0,0.0,0.0,0.0,15,3.0,7.2,0.42100000000000004,0.3,1.3,0.266,2.7,5.9,0.455,0.445,0.9,1.2,0.775,0.3,1.2,1.6,3.7,0.8,0.1,1.3,1.2,7.3,13.0,0.474,0.18100000000000002,0.162,1.9,7.5,4.6,2.0,0.4,14.1,20.3,0.3,0.4,0.7,0.028999999999999998,-0.9,-1.4,-2.4,-0.1
438,Jarrod Uthoff,PF,23,DAL,9,115,0.0,0.0,44.0,56.0,0.0,0,1.8,4.2,0.42100000000000004,0.3,1.0,0.33299999999999996,1.4,3.2,0.44799999999999995,0.461,0.6,0.8,0.7140000000000001,0.9,1.6,2.4,1.0,0.2,0.4,0.3,0.9,4.4,13.9,0.48700000000000004,0.237,0.184,7.7,14.9,11.1,0.9,3.1,6.8,18.1,0.1,0.1,0.2,0.083,-1.6,-0.7,-2.2,0.0
439,Jonas Valanciunas,C,24,TOR,80,2066,0.0,0.0,0.0,0.0,100.0,80,4.9,8.8,0.557,0.0,0.0,0.5,4.9,8.8,0.557,0.5579999999999999,2.2,2.7,0.8109999999999999,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,12.0,20.1,0.601,0.003,0.309,12.4,29.1,20.8,0.9,2.6,11.7,19.5,4.9,3.0,7.9,0.183,1.1,-0.8,0.3,1.2
440,Denzel Valentine,SG,23,CHI,57,976,1.0,67.0,31.0,0.0,0.0,0,1.8,5.1,0.354,1.3,3.6,0.35100000000000003,0.5,1.4,0.363,0.48100000000000004,0.2,0.3,0.778,0.2,2.5,2.6,1.1,0.5,0.1,0.9,1.5,5.1,7.3,0.49200000000000005,0.722,0.063,1.2,15.6,8.3,1.5,0.6,14.2,15.4,-0.5,1.1,0.6,0.031,-3.5,0.1,-3.3,-0.3
441,Fred VanVleet,PG,22,TOR,37,294,100.0,0.0,0.0,0.0,0.0,0,1.1,3.0,0.35100000000000003,0.3,0.8,0.379,0.8,2.2,0.341,0.401,0.5,0.6,0.818,0.1,1.0,1.1,0.9,0.4,0.1,0.4,1.0,2.9,10.5,0.44299999999999995,0.261,0.198,1.5,14.6,8.1,2.8,0.9,11.1,20.6,-0.1,0.4,0.2,0.04,-3.6,1.6,-2.1,0.0
442,Anderson Varejao,C,34,GSW,14,92,0.0,0.0,0.0,19.0,81.0,1,0.4,1.0,0.35700000000000004,0.0,0.0,0.0,0.4,1.0,0.35700000000000004,0.35700000000000004,0.6,0.8,0.727,0.9,1.1,1.9,0.7,0.2,0.2,0.6,1.1,1.3,9.4,0.478,0.0,0.7859999999999999,15.3,16.8,16.1,1.6,2.6,29.8,12.6,0.0,0.1,0.2,0.09699999999999999,-4.7,0.5,-4.2,-0.1
443,Greivis Vasquez,PG,30,BRK,3,39,96.0,4.0,0.0,0.0,0.0,0,0.7,2.7,0.25,0.3,1.0,0.33299999999999996,0.3,1.7,0.2,0.313,0.7,1.0,0.667,0.0,0.7,0.7,1.7,0.3,0.3,0.3,2.0,2.3,4.1,0.376,0.375,0.375,0.0,5.4,2.7,1.2,1.9,9.7,11.3,0.0,0.0,0.0,-0.006,-6.4,0.9,-5.5,0.0
444,Rashad Vaughn,SG,20,MIL,41,458,1.0,85.0,15.0,0.0,0.0,2,1.4,3.8,0.365,0.6,2.0,0.321,0.8,1.8,0.413,0.449,0.0,0.1,0.4,0.1,1.1,1.2,0.6,0.5,0.2,0.3,0.8,3.5,7.8,0.449,0.519,0.032,1.0,11.3,6.2,2.1,1.9,8.1,17.2,-0.5,0.4,0.0,-0.005,-3.2,-0.4,-3.6,-0.2
445,Noah Vonleh,PF,21,POR,74,1265,0.0,0.0,0.0,71.0,29.0,41,1.8,3.6,0.48100000000000004,0.1,0.3,0.35,1.7,3.4,0.49200000000000005,0.494,0.8,1.3,0.638,1.8,3.5,5.2,0.4,0.4,0.4,0.9,2.1,4.4,10.8,0.525,0.07400000000000001,0.348,11.4,22.5,17.0,1.2,1.7,17.1,13.1,0.6,1.2,1.8,0.069,-3.0,-0.9,-3.9,-0.6
446,Nikola Vucevic,C,26,ORL,75,2163,0.0,0.0,0.0,0.0,100.0,55,6.4,13.7,0.46799999999999997,0.3,1.0,0.307,6.1,12.7,0.48100000000000004,0.48,1.4,2.1,0.669,2.3,8.0,10.4,2.8,1.0,1.0,1.6,2.4,14.6,19.1,0.498,0.073,0.155,8.6,31.3,19.6,1.7,2.8,9.6,24.8,0.8,3.1,4.0,0.08800000000000001,0.8,0.6,1.4,1.9
447,Sasha Vujacic,SG,32,NYK,42,408,0.0,37.0,61.0,2.0,0.0,4,1.0,3.2,0.309,0.5,1.8,0.311,0.5,1.5,0.306,0.39299999999999996,0.4,0.6,0.708,0.3,1.1,1.4,1.2,0.3,0.0,0.4,0.9,3.0,8.6,0.423,0.544,0.17600000000000002,3.2,12.4,7.8,1.6,0.4,9.8,17.3,-0.1,0.2,0.1,0.013999999999999999,-2.7,-0.5,-3.2,-0.1
448,Dwyane Wade,SG,35,CHI,60,1792,9.0,84.0,7.0,0.0,0.0,59,6.9,15.9,0.434,0.8,2.4,0.31,6.2,13.5,0.456,0.457,3.7,4.7,0.794,1.1,3.5,4.5,3.8,1.4,0.7,2.3,1.9,18.3,18.5,0.508,0.152,0.294,3.8,12.6,8.1,2.4,1.8,11.3,29.6,0.9,2.5,3.4,0.09,1.6,0.9,2.5,2.1
449,Dion Waiters,SG,25,MIA,46,1384,2.0,31.0,66.0,1.0,0.0,43,6.1,14.4,0.424,1.8,4.7,0.395,4.3,9.7,0.43799999999999994,0.488,1.8,2.8,0.6459999999999999,0.4,2.9,3.3,4.3,0.9,0.4,2.2,2.1,15.8,14.5,0.507,0.324,0.192,1.4,10.9,6.1,1.5,1.1,12.5,26.3,0.2,1.5,1.6,0.057,0.3,-0.4,-0.1,0.7
450,Kemba Walker,PG,26,CHO,79,2739,100.0,0.0,0.0,0.0,0.0,79,8.1,18.3,0.444,3.0,7.6,0.39899999999999997,5.1,10.7,0.47600000000000003,0.527,3.8,4.5,0.847,0.6,3.3,3.9,5.5,1.1,0.3,2.1,1.5,23.2,21.3,0.569,0.415,0.248,1.8,10.6,6.2,1.6,0.7,9.5,29.2,5.9,2.2,8.1,0.142,4.9,-0.8,4.1,4.2
451,John Wall,PG,26,WAS,78,2836,95.0,6.0,0.0,0.0,0.0,78,8.3,18.4,0.451,1.1,3.5,0.327,7.2,14.9,0.48,0.48200000000000004,5.4,6.8,0.8009999999999999,0.8,3.4,4.2,10.7,2.0,0.6,4.1,1.9,23.1,23.2,0.541,0.19,0.36700000000000005,2.4,10.6,6.5,2.7,1.4,16.2,30.6,5.8,3.0,8.8,0.149,4.6,0.1,4.7,4.8
452,Taurean Prince,SF,22,ATL,59,981,0.0,9.0,72.0,19.0,0.0,10,1.9,4.8,0.4,0.6,1.7,0.324,1.4,3.1,0.44299999999999995,0.45799999999999996,1.3,1.6,0.787,0.4,2.2,2.7,0.9,0.7,0.5,1.0,1.6,5.7,9.8,0.513,0.358,0.33,2.8,14.6,8.8,2.2,2.4,15.7,17.2,-0.4,1.5,1.1,0.054000000000000006,-3.5,1.7,-1.8,0.0
453,TJ Warren,SF,23,PHO,66,2048,0.0,1.0,69.0,30.0,1.0,59,6.1,12.3,0.495,0.4,1.5,0.265,5.7,10.8,0.527,0.511,1.8,2.3,0.773,1.9,3.2,5.1,1.1,1.2,0.6,0.9,2.7,14.4,15.6,0.539,0.12,0.18899999999999997,6.5,11.7,9.0,1.8,1.5,6.1,19.2,3.0,1.1,4.1,0.096,0.1,-0.7,-0.6,0.7
454,CJ Watson,PG,32,ORL,62,1012,59.0,42.0,0.0,0.0,0.0,9,1.5,4.0,0.387,0.5,1.7,0.305,1.0,2.3,0.44799999999999995,0.452,0.9,1.1,0.8640000000000001,0.3,1.2,1.4,1.8,0.7,0.0,0.8,1.4,4.5,9.3,0.507,0.423,0.266,1.7,8.1,4.8,2.1,0.2,14.5,14.1,0.2,0.6,0.9,0.040999999999999995,-3.8,0.2,-3.6,-0.4
455,Briante Weber,PG,24,TOT,20,205,90.0,11.0,0.0,0.0,0.0,0,1.3,3.0,0.41700000000000004,0.1,0.5,0.1,1.2,2.5,0.48,0.425,0.6,0.8,0.688,0.4,0.9,1.3,1.1,0.6,0.1,0.4,0.8,3.1,11.0,0.462,0.16699999999999998,0.267,4.3,9.6,7.0,2.9,0.4,10.7,16.3,0.0,0.2,0.3,0.059000000000000004,-4.5,0.8,-3.7,-0.1
456,David West,C,36,GSW,68,854,0.0,0.0,0.0,7.0,94.0,0,2.0,3.7,0.536,0.0,0.1,0.375,1.9,3.6,0.541,0.542,0.6,0.8,0.768,0.7,2.3,3.0,2.2,0.6,0.7,1.1,1.5,4.6,16.6,0.5710000000000001,0.032,0.222,6.5,18.8,13.0,2.4,4.4,22.0,17.9,0.9,1.7,2.6,0.14800000000000002,-0.7,3.5,2.8,1.0
457,Russell Westbrook,PG,28,OKC,81,2802,91.0,9.0,0.0,0.0,0.0,81,10.2,24.0,0.425,2.5,7.2,0.34299999999999997,7.7,16.8,0.45899999999999996,0.47600000000000003,8.8,10.4,0.845,1.7,9.0,10.7,10.4,1.6,0.4,5.4,2.3,31.6,30.6,0.5539999999999999,0.3,0.433,5.4,28.8,17.1,2.3,0.9,15.9,41.7,8.5,4.6,13.1,0.22399999999999998,8.7,2.4,11.1,9.3
458,Okaro White,PF,24,MIA,35,471,0.0,0.0,27.0,72.0,1.0,0,0.9,2.5,0.379,0.3,1.0,0.353,0.6,1.5,0.396,0.44799999999999995,0.6,0.6,0.909,0.7,1.6,2.3,0.6,0.3,0.3,0.5,1.5,2.8,7.5,0.507,0.391,0.253,5.8,13.5,9.6,1.1,1.7,15.7,10.8,0.1,0.5,0.6,0.066,-3.6,0.4,-3.1,-0.1
459,Isaiah Whitehead,PG,21,BRK,73,1643,92.0,8.0,0.0,0.0,0.0,26,2.8,7.0,0.402,0.6,2.0,0.295,2.2,4.9,0.446,0.445,1.2,1.5,0.805,0.4,2.1,2.5,2.6,0.6,0.5,1.9,2.4,7.4,7.6,0.48700000000000004,0.293,0.222,2.1,9.7,5.9,1.2,1.7,20.3,18.2,-1.7,0.9,-0.8,-0.023,-4.3,-0.8,-5.1,-1.3
460,Hassan Whiteside,C,27,MIA,77,2513,0.0,0.0,0.0,0.0,100.0,77,7.0,12.6,0.557,0.0,0.0,0.0,7.0,12.6,0.557,0.557,2.9,4.6,0.628,3.8,10.3,14.1,0.7,0.7,2.1,2.0,2.9,17.0,22.6,0.579,0.0,0.368,12.8,35.3,24.0,1.1,5.0,12.0,22.7,4.2,5.3,9.5,0.18100000000000002,0.9,0.5,1.5,2.2
461,Andrew Wiggins,SF,21,MIN,82,3048,0.0,2.0,93.0,5.0,0.0,82,8.6,19.1,0.452,1.3,3.5,0.35600000000000004,7.4,15.6,0.473,0.484,5.0,6.6,0.76,1.2,2.8,4.0,2.3,1.0,0.4,2.3,2.2,23.6,16.5,0.534,0.184,0.345,3.8,8.8,6.3,1.4,0.8,9.4,29.0,3.3,0.9,4.2,0.066,0.7,-2.4,-1.7,0.2
462,CJ Wilcox,SG,26,ORL,22,108,0.0,82.0,18.0,0.0,0.0,0,0.4,1.4,0.258,0.1,0.7,0.2,0.2,0.7,0.313,0.306,0.1,0.1,1.0,0.2,0.4,0.5,0.5,0.1,0.0,0.3,0.4,1.0,2.9,0.32899999999999996,0.484,0.065,3.9,8.3,6.1,0.9,0.7,15.8,15.4,-0.2,0.0,-0.2,-0.09,-6.2,-1.9,-8.1,-0.2
463,Alan Williams,C,24,PHO,47,708,0.0,0.0,0.0,2.0,98.0,0,2.9,5.7,0.517,0.0,0.0,0.0,2.9,5.7,0.519,0.517,1.5,2.4,0.625,2.0,4.2,6.2,0.5,0.6,0.7,0.8,2.7,7.4,19.5,0.547,0.004,0.419,14.0,31.2,22.4,1.8,3.7,10.5,20.9,1.1,0.9,2.1,0.142,-0.8,-0.6,-1.3,0.1
464,Deron Williams,PG,32,TOT,64,1657,48.0,52.0,0.0,0.0,0.0,44,4.1,9.4,0.43799999999999994,1.3,3.7,0.363,2.8,5.7,0.486,0.509,1.4,1.7,0.826,0.2,2.1,2.3,5.6,0.5,0.1,2.2,2.2,11.0,14.0,0.541,0.39,0.182,0.9,9.4,5.1,1.0,0.4,17.6,22.1,1.5,0.9,2.4,0.069,0.0,-1.8,-1.8,0.1
465,Derrick Williams,PF,25,TOT,50,804,0.0,0.0,5.0,86.0,9.0,11,2.2,4.9,0.44299999999999995,0.6,1.9,0.309,1.6,2.9,0.531,0.504,1.2,1.8,0.652,0.4,2.2,2.6,0.6,0.3,0.1,0.6,1.2,6.1,10.6,0.537,0.39799999999999996,0.365,2.6,15.1,8.9,0.9,0.7,9.0,17.2,0.4,0.6,1.1,0.064,-1.9,-1.0,-2.9,-0.2
466,Lou Williams,SG,30,TOT,81,1994,65.0,34.0,1.0,0.0,0.0,1,5.3,12.3,0.429,2.0,5.5,0.365,3.3,6.8,0.48,0.511,5.0,5.6,0.88,0.3,2.2,2.5,3.0,1.0,0.2,2.0,1.1,17.5,21.4,0.593,0.447,0.45799999999999996,1.4,9.9,5.5,1.9,0.8,11.8,29.1,5.1,1.0,6.1,0.14800000000000002,4.6,-0.7,3.9,3.0
467,Marvin Williams,PF,30,CHO,76,2295,0.0,0.0,0.0,99.0,1.0,76,3.9,9.3,0.42200000000000004,1.6,4.7,0.35,2.3,4.6,0.494,0.51,1.7,2.0,0.873,1.2,5.4,6.6,1.4,0.8,0.7,0.8,1.8,11.2,13.7,0.551,0.503,0.213,4.2,19.8,12.0,1.3,2.0,7.2,16.3,2.4,2.6,5.0,0.105,-0.1,0.1,0.0,1.1
468,Reggie Williams,SF,30,NOP,6,79,0.0,23.0,66.0,11.0,0.0,0,1.3,3.8,0.348,0.8,1.8,0.455,0.5,2.0,0.25,0.457,1.0,1.2,0.857,0.3,0.7,1.0,0.7,0.5,0.0,0.0,0.3,4.5,11.7,0.518,0.478,0.304,2.7,5.4,4.0,1.9,0.0,0.0,14.6,0.1,0.1,0.2,0.098,-0.4,-0.4,-0.8,0.0
469,Troy Williams,SF,22,TOT,30,557,0.0,1.0,86.0,13.0,0.0,16,2.4,5.6,0.43700000000000006,0.6,2.1,0.29,1.8,3.5,0.524,0.491,0.7,1.1,0.6559999999999999,0.5,1.8,2.3,0.8,0.9,0.3,1.1,2.0,6.2,9.0,0.511,0.371,0.192,3.0,11.2,7.0,2.5,1.7,15.0,17.1,-0.3,0.7,0.4,0.032,-4.3,0.6,-3.8,-0.3
470,Kyle Wiltjer,PF,24,HOU,14,44,0.0,0.0,0.0,85.0,15.0,0,0.3,1.0,0.28600000000000003,0.3,0.9,0.308,0.0,0.1,0.0,0.429,0.1,0.1,0.5,0.3,0.4,0.7,0.1,0.2,0.1,0.4,0.3,0.9,6.7,0.43700000000000006,0.929,0.14300000000000002,9.9,14.9,12.4,3.3,1.8,25.2,19.1,-0.1,0.1,0.0,-0.039,-4.1,-1.3,-5.4,0.0
471,Justise Winslow,SF,20,MIA,18,625,0.0,2.0,73.0,25.0,0.0,15,4.4,12.5,0.35600000000000004,0.4,1.9,0.2,4.1,10.6,0.384,0.371,1.6,2.6,0.617,1.3,3.9,5.2,3.7,1.4,0.3,1.8,2.9,10.9,8.2,0.39899999999999997,0.156,0.209,4.0,12.7,8.3,2.1,0.8,11.8,19.8,-0.9,0.8,-0.1,-0.009000000000000001,-4.6,0.8,-3.8,-0.3
472,Jeff Withey,C,26,UTA,51,432,0.0,0.0,0.0,0.0,100.0,1,1.1,2.0,0.534,0.0,0.0,0.0,1.1,2.0,0.539,0.534,0.7,0.9,0.75,1.0,1.4,2.4,0.1,0.3,0.6,0.3,1.0,2.9,18.8,0.588,0.01,0.466,14.3,17.9,16.2,1.9,6.0,10.1,14.9,1.0,0.9,1.8,0.205,-0.4,1.9,1.4,0.4
473,Christian Wood,PF,21,CHO,13,107,0.0,0.0,0.0,27.0,73.0,0,0.9,1.8,0.522,0.0,0.4,0.0,0.9,1.4,0.667,0.522,0.8,1.2,0.733,1.1,1.2,2.2,0.2,0.2,0.5,0.5,0.8,2.7,15.1,0.591,0.217,0.652,14.3,15.5,14.9,1.4,4.9,19.1,15.4,0.1,0.1,0.3,0.125,-2.3,-0.3,-2.6,0.0
474,Metta World Peace,SF,37,LAL,25,160,0.0,10.0,67.0,23.0,0.0,2,0.8,2.7,0.27899999999999997,0.4,1.5,0.237,0.4,1.2,0.33299999999999996,0.34600000000000003,0.4,0.6,0.625,0.2,0.6,0.8,0.4,0.4,0.1,0.3,0.7,2.3,6.5,0.38,0.5589999999999999,0.235,3.3,10.6,6.8,3.0,1.0,8.5,21.9,-0.3,0.1,-0.2,-0.061,-5.5,-0.7,-6.1,-0.2
475,Brandan Wright,PF,29,MEM,28,447,0.0,0.0,0.0,69.0,31.0,5,3.0,4.8,0.615,0.0,0.0,0.0,3.0,4.8,0.619,0.615,0.8,1.3,0.657,1.1,1.7,2.8,0.5,0.4,0.7,0.4,1.5,6.8,18.5,0.628,0.006999999999999999,0.259,7.7,12.4,10.0,1.3,4.3,6.2,16.3,1.1,0.5,1.6,0.177,1.0,0.7,1.7,0.4
476,Delon Wright,PG,24,TOR,27,446,57.0,35.0,8.0,0.0,0.0,0,1.8,4.3,0.42200000000000004,0.4,1.1,0.33299999999999996,1.4,3.2,0.45299999999999996,0.466,1.6,2.0,0.764,0.6,1.2,1.8,2.1,1.0,0.4,0.9,1.1,5.6,15.0,0.535,0.259,0.474,4.1,8.1,6.1,3.1,2.1,15.1,16.6,0.5,0.6,1.1,0.11699999999999999,-0.1,2.1,2.0,0.5
477,James Young,SG,21,BOS,29,220,1.0,32.0,66.0,1.0,0.0,0,0.9,2.0,0.431,0.4,1.2,0.34299999999999997,0.4,0.8,0.565,0.534,0.2,0.3,0.667,0.2,0.7,0.9,0.1,0.3,0.1,0.1,0.5,2.3,10.0,0.5489999999999999,0.603,0.155,3.1,10.0,6.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,0.076,-1.7,0.4,-1.3,0.0
478,Joe Young,PG,24,IND,33,135,51.0,49.0,0.0,0.0,0.0,0,0.8,2.2,0.361,0.2,0.7,0.217,0.6,1.5,0.429,0.396,0.3,0.5,0.733,0.0,0.5,0.5,0.5,0.1,0.0,0.2,0.2,2.1,11.4,0.433,0.319,0.20800000000000002,0.8,13.1,7.1,1.5,0.0,6.0,27.8,-0.2,0.1,-0.1,-0.022000000000000002,-3.1,-2.1,-5.2,-0.1
479,Nick Young,SG,31,LAL,60,1556,2.0,70.0,27.0,1.0,0.0,60,4.5,10.6,0.43,2.8,7.0,0.40399999999999997,1.7,3.5,0.48100000000000004,0.564,1.3,1.5,0.856,0.4,1.9,2.3,1.0,0.6,0.2,0.6,2.3,13.2,14.1,0.588,0.665,0.142,1.7,8.2,4.8,1.2,0.7,5.1,19.5,3.0,0.2,3.2,0.098,1.7,-1.8,-0.1,0.7
480,Thaddeus Young,PF,28,IND,74,2237,0.0,0.0,1.0,99.0,0.0,74,4.9,9.3,0.527,0.6,1.6,0.381,4.3,7.7,0.557,0.56,0.6,1.2,0.523,1.8,4.3,6.1,1.6,1.5,0.4,1.3,1.8,11.0,14.9,0.562,0.172,0.125,6.7,15.7,11.2,2.5,1.1,11.6,16.4,2.0,2.7,4.6,0.1,-0.3,0.8,0.5,1.4
481,Cody Zeller,C,24,CHO,62,1725,0.0,0.0,0.0,27.0,73.0,58,4.1,7.1,0.5710000000000001,0.0,0.0,0.0,4.1,7.1,0.5720000000000001,0.5710000000000001,2.1,3.2,0.679,2.2,4.4,6.5,1.6,1.0,0.9,1.0,3.0,10.3,16.7,0.604,0.002,0.442,8.6,17.3,12.9,1.8,3.0,10.9,15.5,3.4,2.2,5.6,0.157,-0.9,1.1,0.2,1.0
482,Tyler Zeller,C,27,BOS,51,525,0.0,0.0,0.0,0.0,100.0,5,1.5,3.1,0.494,0.0,0.0,0.0,1.5,3.1,0.49700000000000005,0.494,0.4,0.8,0.564,0.8,1.6,2.4,0.8,0.1,0.4,0.4,1.2,3.5,13.0,0.508,0.006,0.247,9.2,17.0,13.2,0.7,3.3,10.2,16.5,0.5,0.6,1.0,0.094,-2.2,-0.2,-2.4,0.0
483,Stephen Zimmerman,C,20,ORL,19,108,0.0,0.0,0.0,1.0,99.0,0,0.5,1.6,0.32299999999999995,0.0,0.0,0.0,0.5,1.6,0.32299999999999995,0.32299999999999995,0.2,0.3,0.6,0.6,1.3,1.8,0.2,0.1,0.3,0.2,0.9,1.2,7.3,0.34600000000000003,0.0,0.161,10.8,24.9,17.6,0.9,3.7,8.3,14.8,-0.1,0.1,0.0,-0.005,-6.6,-1.7,-8.3,-0.2
484,Paul Zipser,SF,22,CHI,44,843,1.0,57.0,38.0,4.0,0.0,18,2.0,5.0,0.39799999999999996,0.8,2.3,0.33299999999999996,1.3,2.8,0.451,0.473,0.7,0.9,0.775,0.3,2.5,2.8,0.8,0.3,0.4,0.9,1.8,5.5,6.9,0.503,0.44799999999999995,0.18100000000000002,1.9,14.2,8.0,0.9,1.5,14.4,14.4,-0.3,0.8,0.5,0.03,-4.2,-0.2,-4.4,-0.5
485,Ivica Zubac,C,19,LAL,38,609,0.0,0.0,0.0,0.0,100.0,11,3.3,6.3,0.529,0.0,0.1,0.0,3.3,6.2,0.536,0.529,0.8,1.3,0.653,1.1,3.1,4.2,0.8,0.4,0.9,0.8,1.7,7.5,17.0,0.547,0.013000000000000001,0.20600000000000002,7.1,21.9,14.3,1.1,4.4,10.4,20.3,0.6,0.5,1.1,0.086,-1.2,-0.6,-1.7,0.0
